subject_ID,lemma,gender,age,education,grade,error
website213,vinden,female,17,technical,Gr3,0
website213,vinden,female,15,technical,Gr2,0
website213,vinden,female,15,technical,Gr2,0
website213,vinden,female,17,technical,Gr3,1
website213,vinden,female,17,technical,Gr3,1
website213,vinden,female,15,technical,Gr2,1
website213,vinden,female,15,technical,Gr2,1
website213,vinden,female,17,technical,Gr3,1
website215,vinden,male,17,technical,Gr3,1
website217,vinden,male,18,technical,Gr3,0
website217,vinden,male,17,technical,Gr3,0
website217,vinden,male,17,technical,Gr3,0
website217,vinden,male,17,technical,Gr3,0
website217,vinden,male,17,technical,Gr3,0
website217,vinden,male,17,technical,Gr3,0
website217,vinden,male,17,technical,Gr3,0
website217,vinden,male,16,technical,Gr2,0
website217,vinden,male,17,technical,Gr3,0
website221,vinden,male,17,technical,Gr3,0
website221,vinden,male,17,technical,Gr3,0
website221,vinden,male,17,technical,Gr3,0
website221,vinden,male,17,technical,Gr3,0
website221,vinden,male,17,technical,Gr3,1
website221,vinden,male,18,technical,Gr3,1
website221,vinden,male,17,technical,Gr3,1
website221,vinden,male,18,technical,Gr3,1
website225,vinden,male,18,technical,Gr3,0
website225,vinden,male,17,technical,Gr3,0
website225,vinden,male,18,technical,Gr3,0
website225,vinden,male,18,technical,Gr3,0
website225,vinden,male,18,technical,Gr3,1
website227,vinden,female,17,technical,Gr3,1
website233,vinden,male,18,technical,Gr3,0
website233,vinden,male,19,technical,Gr3,0
website233,vinden,male,19,technical,Gr3,0
website233,vinden,male,19,technical,Gr3,0
website233,vinden,male,19,technical,Gr3,0
website233,vinden,male,18,technical,Gr3,0
website233,vinden,male,19,technical,Gr3,0
website233,vinden,male,18,technical,Gr3,0
website233,vinden,male,19,technical,Gr3,1
website233,vinden,male,19,technical,Gr3,1
website233,vinden,male,19,technical,Gr3,1
website233,vinden,male,19,technical,Gr3,1
website233,vinden,male,18,technical,Gr3,1
website233,vinden,male,19,technical,Gr3,1
website233,vinden,male,18,technical,Gr3,1
website240,vinden,female,17,technical,Gr3,0
website245,vinden,female,15,technical,Gr2,0
website245,vinden,female,17,technical,Gr3,0
website245,vinden,female,16,technical,Gr2,0
website245,vinden,female,15,technical,Gr2,0
website245,vinden,female,17,technical,Gr3,0
website245,vinden,female,15,technical,Gr2,0
website245,vinden,female,17,technical,Gr3,0
website245,vinden,female,15,technical,Gr2,0
website245,vinden,female,15,technical,Gr2,0
website245,vinden,female,15,technical,Gr2,0
website245,vinden,female,15,technical,Gr2,0
website245,vinden,female,15,technical,Gr2,1
website245,vinden,female,17,technical,Gr3,1
website245,vinden,female,15,technical,Gr2,1
website245,vinden,female,17,technical,Gr3,1
website248,vinden,female,17,technical,Gr3,0
website248,vinden,female,18,technical,Gr3,0
website248,vinden,female,18,technical,Gr3,1
website251,vinden,female,18,technical,Gr3,0
website252,vinden,female,16,technical,Gr2,0
website252,vinden,female,17,technical,Gr3,0
website252,vinden,female,17,technical,Gr3,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,18,technical,Gr3,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,18,technical,Gr3,0
website252,vinden,female,17,technical,Gr3,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,16,technical,Gr2,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,15,technical,Gr2,0
website252,vinden,female,18,technical,Gr3,0
website252,vinden,female,18,technical,Gr3,1
website252,vinden,female,15,technical,Gr2,1
website252,vinden,female,16,technical,Gr2,1
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,16,technical,Gr2,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,18,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,18,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,0
website253,vinden,male,17,technical,Gr3,1
website253,vinden,male,17,technical,Gr3,1
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,18,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,18,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,18,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website254,vinden,female,17,technical,Gr3,0
website272,vinden,male,16,technical,Gr2,0
website279,vinden,female,17,technical,Gr3,0
website279,vinden,female,18,technical,Gr3,0
website279,vinden,female,17,technical,Gr3,0
website279,vinden,female,18,technical,Gr3,1
website279,vinden,female,18,technical,Gr3,1
website28,vinden,female,17,general,Gr3,0
website281,vinden,male,19,technical,Gr3,0
website281,vinden,male,19,technical,Gr3,0
website282,vinden,female,15,technical,Gr2,0
website282,vinden,female,17,technical,Gr3,0
website282,vinden,female,18,technical,Gr3,0
website282,vinden,female,16,technical,Gr2,0
website282,vinden,female,17,technical,Gr3,1
website282,vinden,female,15,technical,Gr2,1
website282,vinden,female,15,technical,Gr2,1
website282,vinden,female,18,technical,Gr3,1
website282,vinden,female,17,technical,Gr3,1
website283,vinden,female,17,technical,Gr3,0
website283,vinden,female,18,technical,Gr3,0
website283,vinden,female,17,technical,Gr3,0
website283,vinden,female,17,technical,Gr3,0
website283,vinden,female,17,technical,Gr3,0
website284,vinden,female,18,technical,Gr3,0
website285,vinden,male,18,technical,Gr3,0
website285,vinden,male,18,technical,Gr3,1
website287,vinden,female,17,technical,Gr3,0
website287,vinden,female,18,technical,Gr3,0
website287,vinden,female,17,technical,Gr3,0
website287,vinden,female,17,technical,Gr3,0
website287,vinden,female,17,technical,Gr3,0
website287,vinden,female,17,technical,Gr3,0
website287,vinden,female,17,technical,Gr3,0
website288,vinden,female,18,technical,Gr3,0
website288,vinden,female,19,technical,Gr3,0
website288,vinden,female,15,technical,Gr2,0
website289,vinden,female,17,technical,Gr3,0
website290,vinden,male,16,technical,Gr2,1
website290,vinden,male,19,technical,Gr3,1
website291,vinden,male,17,technical,Gr3,0
website291,vinden,male,16,technical,Gr2,0
website291,vinden,male,15,technical,Gr2,0
website291,vinden,male,15,technical,Gr2,0
website291,vinden,male,15,technical,Gr2,0
website291,vinden,male,15,technical,Gr2,0
website291,vinden,male,17,technical,Gr3,0
website291,vinden,male,15,technical,Gr2,0
website291,vinden,male,15,technical,Gr2,1
website291,vinden,male,15,technical,Gr2,1
website292,vinden,female,17,technical,Gr3,1
website292,vinden,female,17,technical,Gr3,1
website293,vinden,male,19,technical,Gr3,0
website293,vinden,male,19,technical,Gr3,1
website294,vinden,female,18,technical,Gr3,0
website294,vinden,female,18,technical,Gr3,0
website294,vinden,female,19,technical,Gr3,0
website294,vinden,female,18,technical,Gr3,0
website294,vinden,female,18,technical,Gr3,0
website294,vinden,female,19,technical,Gr3,0
website294,vinden,female,18,technical,Gr3,0
website294,vinden,female,19,technical,Gr3,0
website294,vinden,female,18,technical,Gr3,1
website295,vinden,female,18,technical,Gr3,0
website295,vinden,female,18,technical,Gr3,0
website295,vinden,female,18,technical,Gr3,0
website295,vinden,female,17,technical,Gr3,0
website295,vinden,female,18,technical,Gr3,1
website296,vinden,male,17,technical,Gr3,0
website296,vinden,male,18,technical,Gr3,0
website296,vinden,male,17,technical,Gr3,1
website296,vinden,male,16,technical,Gr2,1
website297,vinden,female,17,technical,Gr3,0
website297,vinden,female,17,technical,Gr3,0
website297,vinden,female,17,technical,Gr3,0
website297,vinden,female,17,technical,Gr3,0
website297,vinden,female,16,technical,Gr2,0
website297,vinden,female,17,technical,Gr3,0
website297,vinden,female,16,technical,Gr2,0
website297,vinden,female,17,technical,Gr3,1
website297,vinden,female,17,technical,Gr3,1
website297,vinden,female,17,technical,Gr3,1
website298,vinden,female,16,technical,Gr2,0
website298,vinden,female,18,technical,Gr3,0
website298,vinden,female,15,technical,Gr2,0
website298,vinden,female,18,technical,Gr3,0
website298,vinden,female,15,technical,Gr2,0
website298,vinden,female,15,technical,Gr2,1
website298,vinden,female,16,technical,Gr2,1
website298,vinden,female,15,technical,Gr2,1
website298,vinden,female,17,technical,Gr3,1
website298,vinden,female,17,technical,Gr3,1
website299,vinden,female,17,technical,Gr3,0
website299,vinden,female,18,technical,Gr3,0
website299,vinden,female,16,technical,Gr2,0
website299,vinden,female,17,technical,Gr3,0
website299,vinden,female,17,technical,Gr3,1
website301,vinden,female,16,technical,Gr2,0
website301,vinden,female,15,technical,Gr2,0
website301,vinden,female,15,technical,Gr2,0
website301,vinden,female,15,technical,Gr2,1
website301,vinden,female,15,technical,Gr2,1
website301,vinden,female,15,technical,Gr2,1
website302,vinden,male,18,technical,Gr3,1
website303,vinden,female,20,technical,Gr3,1
website304,vinden,female,15,technical,Gr2,0
website304,vinden,female,15,technical,Gr2,0
website304,vinden,female,15,technical,Gr2,0
website304,vinden,female,18,technical,Gr3,0
website304,vinden,female,15,technical,Gr2,1
website304,vinden,female,15,technical,Gr2,1
website304,vinden,female,15,technical,Gr2,1
website32,vinden,male,17,general,Gr3,0
website34,vinden,male,16,general,Gr2,0
website34,vinden,male,17,general,Gr3,0
website34,vinden,male,17,general,Gr3,0
website34,vinden,male,16,general,Gr2,0
website34,vinden,male,16,general,Gr2,1
website347,vinden,female,17,technical,Gr3,0
website347,vinden,female,17,technical,Gr3,0
website347,vinden,female,15,technical,Gr2,0
website347,vinden,female,18,technical,Gr3,0
website347,vinden,female,15,technical,Gr2,0
website347,vinden,female,18,technical,Gr3,0
website347,vinden,female,18,technical,Gr3,0
website347,vinden,female,15,technical,Gr2,0
website347,vinden,female,18,technical,Gr3,0
website347,vinden,female,18,technical,Gr3,0
website347,vinden,female,18,technical,Gr3,0
website347,vinden,female,18,technical,Gr3,0
website347,vinden,female,15,technical,Gr2,1
website347,vinden,female,15,technical,Gr2,1
website347,vinden,female,15,technical,Gr2,1
website347,vinden,female,15,technical,Gr2,1
website347,vinden,female,15,technical,Gr2,1
website347,vinden,female,15,technical,Gr2,1
website348,vinden,male,16,technical,Gr2,0
website350,vinden,male,18,technical,Gr3,0
website350,vinden,male,18,technical,Gr3,0
website350,vinden,male,18,technical,Gr3,0
website351,vinden,male,16,technical,Gr2,0
website351,vinden,male,16,technical,Gr2,0
website351,vinden,male,15,technical,Gr2,0
website351,vinden,male,16,technical,Gr2,0
website351,vinden,male,15,technical,Gr2,0
website351,vinden,male,16,technical,Gr2,0
website351,vinden,male,16,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,16,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,16,technical,Gr2,1
website351,vinden,male,16,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website351,vinden,male,15,technical,Gr2,1
website352,vinden,male,17,technical,Gr3,0
website352,vinden,male,17,technical,Gr3,0
website352,vinden,male,17,technical,Gr3,0
website352,vinden,male,16,technical,Gr2,0
website352,vinden,male,16,technical,Gr2,0
website352,vinden,male,17,technical,Gr3,0
website352,vinden,male,16,technical,Gr2,0
website352,vinden,male,16,technical,Gr2,0
website352,vinden,male,16,technical,Gr2,0
website352,vinden,male,17,technical,Gr3,1
website354,vinden,female,15,technical,Gr2,1
website354,vinden,female,15,technical,Gr2,1
website354,vinden,female,15,technical,Gr2,1
website368,vinden,female,15,general,Gr2,1
website377,vinden,female,15,general,Gr2,0
website379,vinden,male,15,general,Gr2,1
website380,vinden,female,15,general,Gr2,1
website393,vinden,male,15,general,Gr2,0
website397,vinden,male,16,technical,Gr2,0
website397,vinden,male,16,technical,Gr2,0
website397,vinden,male,16,technical,Gr2,0
website397,vinden,male,16,technical,Gr2,0
website397,vinden,male,16,technical,Gr2,0
website397,vinden,male,16,technical,Gr2,0
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website397,vinden,male,16,technical,Gr2,1
website401,vinden,male,15,general,Gr2,0
website402,vinden,female,16,general,Gr2,0
website402,vinden,female,16,general,Gr2,0
website413,vinden,female,17,technical,Gr3,0
website413,vinden,female,17,technical,Gr3,0
website413,vinden,female,17,technical,Gr3,0
website414,vinden,female,17,technical,Gr3,0
website414,vinden,female,17,technical,Gr3,1
website414,vinden,female,17,technical,Gr3,1
website414,vinden,female,17,technical,Gr3,1
website416,vinden,female,16,technical,Gr2,0
website416,vinden,female,16,technical,Gr2,0
website416,vinden,female,16,technical,Gr2,0
website416,vinden,female,16,technical,Gr2,0
website423,vinden,female,19,vocational,Gr3,1
website425,vinden,female,15,vocational,Gr2,0
website425,vinden,female,15,vocational,Gr2,0
website425,vinden,female,16,vocational,Gr2,0
website425,vinden,female,15,vocational,Gr2,1
website425,vinden,female,15,vocational,Gr2,1
website425,vinden,female,15,vocational,Gr2,1
website427,vinden,female,15,vocational,Gr2,0
website427,vinden,female,15,vocational,Gr2,1
website427,vinden,female,15,vocational,Gr2,1
website428,vinden,male,16,general,Gr2,0
website428,vinden,male,16,general,Gr2,1
website428,vinden,male,16,general,Gr2,1
website428,vinden,male,15,general,Gr2,1
website429,vinden,female,16,general,Gr2,0
website429,vinden,female,16,general,Gr2,0
website43,vinden,female,17,general,Gr3,0
website43,vinden,female,17,general,Gr3,0
website43,vinden,female,17,general,Gr3,0
website432,vinden,male,17,general,Gr3,0
website432,vinden,male,17,general,Gr3,1
website432,vinden,male,17,general,Gr3,1
website433,vinden,male,16,general,Gr2,0
website435,vinden,female,16,general,Gr2,0
website436,vinden,female,16,general,Gr2,0
website436,vinden,female,16,general,Gr2,0
website436,vinden,female,16,general,Gr2,0
website436,vinden,female,16,general,Gr2,0
website436,vinden,female,16,general,Gr2,0
website436,vinden,female,16,general,Gr2,1
website437,vinden,female,16,general,Gr2,0
website437,vinden,female,15,general,Gr2,0
website437,vinden,female,15,general,Gr2,0
website437,vinden,female,16,general,Gr2,0
website437,vinden,female,16,general,Gr2,1
website437,vinden,female,15,general,Gr2,1
website437,vinden,female,16,general,Gr2,1
website441,vinden,female,16,general,Gr2,0
website446,vinden,female,17,vocational,Gr3,0
website446,vinden,female,17,vocational,Gr3,1
website447,vinden,female,17,vocational,Gr3,0
website447,vinden,female,18,vocational,Gr3,0
website447,vinden,female,17,vocational,Gr3,0
website447,vinden,female,18,vocational,Gr3,0
website448,vinden,female,17,vocational,Gr3,0
website448,vinden,female,17,vocational,Gr3,0
website448,vinden,female,17,vocational,Gr3,0
website448,vinden,female,16,vocational,Gr2,0
website448,vinden,female,17,vocational,Gr3,0
website448,vinden,female,16,vocational,Gr2,1
website449,vinden,female,15,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,15,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,17,vocational,Gr3,0
website449,vinden,female,17,vocational,Gr3,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,16,vocational,Gr2,0
website449,vinden,female,17,vocational,Gr3,0
website449,vinden,female,16,vocational,Gr2,1
website449,vinden,female,16,vocational,Gr2,1
website449,vinden,female,16,vocational,Gr2,1
website449,vinden,female,15,vocational,Gr2,1
website449,vinden,female,16,vocational,Gr2,1
website449,vinden,female,15,vocational,Gr2,1
website449,vinden,female,16,vocational,Gr2,1
website449,vinden,female,15,vocational,Gr2,1
website450,vinden,female,18,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,18,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,18,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,18,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,18,vocational,Gr3,0
website450,vinden,female,16,vocational,Gr2,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,16,vocational,Gr2,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,0
website450,vinden,female,17,vocational,Gr3,1
website450,vinden,female,17,vocational,Gr3,1
website450,vinden,female,17,vocational,Gr3,1
website450,vinden,female,18,vocational,Gr3,1
website450,vinden,female,17,vocational,Gr3,1
website450,vinden,female,17,vocational,Gr3,1
website450,vinden,female,18,vocational,Gr3,1
website450,vinden,female,17,vocational,Gr3,1
website450,vinden,female,17,vocational,Gr3,1
website454,vinden,female,19,vocational,Gr3,0
website454,vinden,female,19,vocational,Gr3,0
website454,vinden,female,19,vocational,Gr3,1
website456,vinden,female,16,vocational,Gr2,0
website456,vinden,female,16,vocational,Gr2,0
website456,vinden,female,16,vocational,Gr2,0
website456,vinden,female,15,vocational,Gr2,0
website456,vinden,female,17,vocational,Gr3,0
website456,vinden,female,16,vocational,Gr2,0
website456,vinden,female,15,vocational,Gr2,0
website463,vinden,female,16,general,Gr2,0
website463,vinden,female,16,general,Gr2,0
website463,vinden,female,16,general,Gr2,0
website463,vinden,female,16,general,Gr2,0
website463,vinden,female,16,general,Gr2,1
website465,vinden,female,16,general,Gr2,0
website488,vinden,male,18,technical,Gr3,1
website489,vinden,male,17,technical,Gr3,0
website489,vinden,male,16,technical,Gr2,1
website491,vinden,male,19,technical,Gr3,1
website492,vinden,male,17,technical,Gr3,0
website492,vinden,male,16,technical,Gr2,0
website492,vinden,male,17,technical,Gr3,1
website493,vinden,male,19,technical,Gr3,0
website494,vinden,male,18,technical,Gr3,0
website495,vinden,male,16,technical,Gr2,0
website495,vinden,male,16,technical,Gr2,1
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,15,technical,Gr2,0
website497,vinden,female,15,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,15,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,15,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,15,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,16,technical,Gr2,0
website497,vinden,female,17,technical,Gr3,0
website497,vinden,female,16,technical,Gr2,1
website497,vinden,female,16,technical,Gr2,1
website497,vinden,female,16,technical,Gr2,1
website497,vinden,female,17,technical,Gr3,1
website497,vinden,female,16,technical,Gr2,1
website497,vinden,female,16,technical,Gr2,1
website497,vinden,female,15,technical,Gr2,1
website497,vinden,female,16,technical,Gr2,1
website497,vinden,female,16,technical,Gr2,1
website497,vinden,female,17,technical,Gr3,1
website497,vinden,female,16,technical,Gr2,1
website498,vinden,male,17,technical,Gr3,0
website50,vinden,male,17,general,Gr3,0
website500,vinden,male,17,technical,Gr3,0
website501,vinden,male,15,technical,Gr2,1
website502,vinden,male,17,technical,Gr3,0
website504,vinden,male,17,technical,Gr3,0
website504,vinden,male,17,technical,Gr3,0
website507,vinden,male,17,technical,Gr3,0
website507,vinden,male,17,technical,Gr3,0
website507,vinden,male,17,technical,Gr3,1
website508,vinden,male,17,technical,Gr3,0
website508,vinden,male,17,technical,Gr3,0
website508,vinden,male,17,technical,Gr3,0
website508,vinden,male,17,technical,Gr3,1
website509,vinden,male,15,technical,Gr2,0
website509,vinden,male,18,technical,Gr3,1
website51,vinden,female,16,general,Gr2,0
website51,vinden,female,17,general,Gr3,0
website51,vinden,female,16,general,Gr2,0
website510,vinden,male,16,technical,Gr2,0
website510,vinden,male,17,technical,Gr3,0
website510,vinden,male,17,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,0
website511,vinden,male,17,technical,Gr3,0
website511,vinden,male,18,technical,Gr3,0
website511,vinden,male,18,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,16,technical,Gr2,1
website511,vinden,male,17,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,1
website511,vinden,male,18,technical,Gr3,1
website513,vinden,female,15,technical,Gr2,0
website513,vinden,female,15,technical,Gr2,0
website513,vinden,female,16,technical,Gr2,0
website516,vinden,female,16,vocational,Gr2,1
website526,vinden,female,17,vocational,Gr3,0
website526,vinden,female,17,vocational,Gr3,1
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,17,general,Gr3,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website53,vinden,female,16,general,Gr2,0
website537,vinden,female,15,vocational,Gr2,0
website537,vinden,female,15,vocational,Gr2,1
website537,vinden,female,15,vocational,Gr2,1
website537,vinden,female,15,vocational,Gr2,1
website537,vinden,female,15,vocational,Gr2,1
website539,vinden,female,16,vocational,Gr2,0
website539,vinden,female,16,vocational,Gr2,0
website539,vinden,female,16,vocational,Gr2,0
website552,vinden,male,15,vocational,Gr2,1
website564,vinden,male,17,vocational,Gr3,0
website565,vinden,female,17,technical,Gr3,0
website566,vinden,female,18,vocational,Gr3,0
website566,vinden,female,18,vocational,Gr3,0
website567,vinden,female,17,vocational,Gr3,0
website567,vinden,female,17,vocational,Gr3,1
website567,vinden,female,17,vocational,Gr3,1
website568,vinden,female,16,vocational,Gr2,0
website568,vinden,female,16,vocational,Gr2,0
website568,vinden,female,16,vocational,Gr2,0
website568,vinden,female,16,vocational,Gr2,0
website568,vinden,female,15,vocational,Gr2,0
website568,vinden,female,15,vocational,Gr2,1
website568,vinden,female,15,vocational,Gr2,1
website568,vinden,female,16,vocational,Gr2,1
website568,vinden,female,16,vocational,Gr2,1
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,15,vocational,Gr2,0
website569,vinden,female,15,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,0
website569,vinden,female,16,vocational,Gr2,1
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,15,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,15,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,15,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,0
website570,vinden,female,15,vocational,Gr2,0
website570,vinden,female,16,vocational,Gr2,1
website570,vinden,female,16,vocational,Gr2,1
